visit_date,attendance,Cardio,Flexibility,Strength,day_of_week,month,week_of_year,day_of_month,is_weekend,is_holiday,is_promotion_day,is_special_day,sin_dow,cos_dow,sin_month,cos_month,trend,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_21,rolling_std_21,cardio_lag_1,cardio_lag_7,strength_lag_1,strength_lag_7,flexibility_lag_1,flexibility_lag_7
2024-02-11,388,166,72,150,6,2,6,11,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,406,369.0,278.0,278.0,352.0,457.0,460.0,445.0,345.0,58.79625838435653,315.14285714285717,45.23431061863154,324.07142857142856,40.66460242163835,340.23809523809524,51.73867485924331,138.0,149.0,154.0,144.0,77.0,59.0
2024-02-12,297,122,53,122,0,2,7,12,0,0,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,407,388.0,369.0,278.0,282.0,350.0,359.0,460.0,351.3333333333333,48.003472096644735,317.2857142857143,43.73295586364374,320.2857142857143,40.53190304976057,337.2857142857143,52.37952162548168,166.0,109.0,150.0,124.0,72.0,49.0
2024-02-13,286,121,38,127,1,2,7,13,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,408,297.0,388.0,369.0,302.0,321.0,347.0,370.0,323.6666666666667,55.985117069926204,315.0,45.062918976323,317.7857142857143,41.55104103375794,334.3809523809524,53.49343528927297,122.0,126.0,122.0,133.0,53.0,43.0
2024-02-14,280,96,40,144,2,2,7,14,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,409,286.0,297.0,388.0,309.0,330.0,335.0,333.0,287.6666666666667,8.621678104251703,310.85714285714283,46.997973613864595,314.2142857142857,42.55707221607732,331.76190476190476,54.79224832209836,121.0,130.0,127.0,134.0,38.0,45.0
2024-02-15,309,126,48,135,3,2,7,15,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,410,280.0,286.0,297.0,278.0,289.0,321.0,345.0,291.6666666666667,15.30795000427341,315.2857142857143,44.7947701028972,315.64285714285717,41.977296323053395,331.1904761904762,54.97237401424391,96.0,122.0,144.0,114.0,40.0,42.0
2024-02-16,304,103,54,147,4,2,7,16,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,411,309.0,280.0,286.0,278.0,294.0,331.0,346.0,297.6666666666667,15.50268793897806,319.0,42.190046219457756,316.35714285714283,41.66460800775144,329.9047619047619,55.291866275162846,126.0,105.0,135.0,129.0,48.0,44.0
2024-02-17,380,145,88,147,5,2,7,17,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,412,304.0,309.0,280.0,369.0,395.0,458.0,436.0,331.0,42.50882261366468,320.57142857142856,44.504146409284466,315.2857142857143,39.6298810561866,326.1904761904762,48.453708885511716,103.0,138.0,147.0,154.0,54.0,77.0
2024-02-18,383,155,80,148,6,2,7,18,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,413,380.0,304.0,309.0,388.0,352.0,457.0,460.0,355.6666666666667,44.76978147515742,319.85714285714283,43.26441405831708,317.5,42.594239408272756,322.6666666666667,40.50349779134321,145.0,166.0,147.0,150.0,88.0,72.0
2024-02-19,294,119,52,123,0,2,8,19,0,0,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,414,383.0,380.0,304.0,297.0,282.0,350.0,359.0,352.3333333333333,50.54041287260472,319.42857142857144,43.54253530689689,318.35714285714283,41.94063046160022,320.0,40.45738498716902,155.0,122.0,148.0,122.0,80.0,53.0
2024-02-20,282,111,48,123,1,2,8,20,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,415,294.0,383.0,380.0,286.0,302.0,321.0,347.0,319.6666666666667,55.17547764481374,318.85714285714283,44.07731302846744,316.92857142857144,42.87094100224075,318.14285714285717,41.295624119615624,119.0,121.0,123.0,127.0,52.0,38.0
2024-02-21,296,112,44,140,2,2,8,21,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,416,282.0,294.0,383.0,280.0,309.0,330.0,335.0,290.6666666666667,7.57187779440035,321.14285714285717,42.09682716242207,316.0,43.19544135491821,316.5238095238095,41.47362902811752,111.0,96.0,123.0,144.0,48.0,40.0
2024-02-22,283,113,50,120,3,2,8,22,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,417,296.0,282.0,294.0,309.0,278.0,289.0,321.0,287.0,7.8102496759065865,317.42857142857144,44.42918388798474,316.35714285714283,42.87657984146034,316.23809523809524,41.69281084540216,112.0,126.0,140.0,135.0,44.0,48.0
2024-02-23,255,98,44,113,4,2,8,23,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,418,283.0,296.0,282.0,304.0,278.0,294.0,331.0,278.0,20.952326839756896,310.42857142857144,50.361549959127565,314.7142857142857,44.85434302174219,314.3809523809524,43.55970177868101,113.0,103.0,120.0,147.0,50.0,54.0
2024-02-24,402,153,76,173,5,2,8,24,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,419,255.0,283.0,296.0,380.0,369.0,395.0,458.0,313.3333333333333,78.05340052382944,313.57142857142856,55.8177305846362,317.07142857142856,48.63437259595545,314.7142857142857,44.22911129238629,98.0,145.0,113.0,147.0,44.0,88.0
2024-02-25,365,144,68,153,6,2,8,25,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,420,402.0,255.0,283.0,383.0,388.0,352.0,457.0,340.6666666666667,76.46131919692039,311.0,52.39592859500936,315.42857142857144,46.39083842861556,315.3333333333333,44.863496668598415,153.0,155.0,173.0,148.0,76.0,80.0
2024-02-26,287,107,48,132,0,2,9,26,0,0,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,421,365.0,402.0,255.0,294.0,297.0,282.0,350.0,351.3333333333333,58.70547958524272,310.0,52.839379254491504,314.7142857142857,46.77183335731474,315.57142857142856,44.690682953577145,144.0,119.0,153.0,123.0,68.0,52.0
2024-02-27,292,111,43,138,1,2,9,27,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,422,287.0,365.0,402.0,282.0,286.0,302.0,321.0,314.6666666666667,43.661577311560116,311.42857142857144,52.08600945505776,315.14285714285717,46.51526985485899,315.0952380952381,44.89532799958682,107.0,111.0,132.0,123.0,48.0,48.0
2024-02-28,299,120,44,135,2,2,9,28,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,423,292.0,287.0,365.0,296.0,280.0,309.0,330.0,292.6666666666667,6.027713773341888,311.85714285714283,51.95006760158748,316.5,45.68074834359431,314.6190476190476,45.01608178248776,111.0,112.0,138.0,140.0,43.0,44.0
2024-02-29,276,109,35,132,3,2,9,29,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,424,299.0,292.0,287.0,283.0,309.0,278.0,289.0,289.0,11.789826122551663,310.85714285714283,52.66063859414204,314.14285714285717,46.931795262843195,314.5238095238095,45.09946679021729,120.0,113.0,135.0,120.0,44.0,50.0
2024-03-01,276,97,42,137,4,3,9,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,425,276.0,299.0,292.0,255.0,304.0,278.0,294.0,283.6666666666667,13.279056191361406,313.85714285714283,49.4483857890512,312.14285714285717,47.98213953426565,314.42857142857144,45.18248712562369,109.0,98.0,132.0,113.0,35.0,44.0
2024-03-02,365,139,62,164,5,3,9,2,1,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,426,276.0,276.0,299.0,402.0,380.0,369.0,395.0,305.6666666666667,51.38417395787675,308.57142857142856,39.41597452326956,311.07142857142856,46.494771063677256,314.23809523809524,44.94875388918456,97.0,153.0,137.0,173.0,42.0,76.0
2024-03-03,351,143,66,142,6,3,9,3,1,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,427,365.0,276.0,276.0,365.0,383.0,388.0,352.0,330.6666666666667,47.85742714912018,306.57142857142856,36.30820450374409,308.7857142857143,43.368153099904156,312.4761904761905,42.57536734735134,139.0,144.0,164.0,153.0,62.0,68.0
2024-03-04,287,118,40,129,0,3,10,4,0,0,0,0,0.0,1.0,1.0,6.123233995736766e-17,428,351.0,365.0,276.0,287.0,294.0,297.0,282.0,334.3333333333333,41.58525379666868,306.57142857142856,36.30820450374409,308.2857142857143,43.59151041452686,312.0,42.81238138669707,143.0,107.0,142.0,132.0,66.0,48.0
2024-03-05,279,115,45,119,1,3,10,5,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,429,287.0,351.0,365.0,292.0,282.0,286.0,302.0,305.6666666666667,39.46306289853007,304.7142857142857,37.49095128923003,308.07142857142856,43.73779264542883,311.6666666666667,43.05151952409274,118.0,111.0,129.0,138.0,40.0,43.0
2024-03-06,272,110,50,112,2,3,10,6,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,430,279.0,287.0,351.0,299.0,296.0,280.0,309.0,279.3333333333333,7.505553499465155,300.85714285714283,39.511300372714274,306.35714285714283,44.706921066081186,311.2857142857143,43.37988342209198,115.0,120.0,119.0,135.0,45.0,44.0
2024-03-07,263,105,32,126,3,3,10,7,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,431,272.0,279.0,287.0,276.0,283.0,309.0,278.0,271.3333333333333,8.020806277010548,299.0,41.14608122288192,304.92857142857144,45.81646376193141,309.0952380952381,44.644041889041354,110.0,109.0,112.0,132.0,50.0,35.0
2024-03-08,279,115,43,121,4,3,10,8,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,432,263.0,272.0,279.0,276.0,255.0,304.0,278.0,271.3333333333333,8.020806277010548,299.42857142857144,40.88136145342655,306.64285714285717,44.22600547686376,307.9047619047619,45.1175185065677,105.0,97.0,126.0,137.0,32.0,42.0
2024-03-09,353,139,60,154,5,3,10,9,1,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,433,279.0,263.0,272.0,365.0,402.0,380.0,369.0,298.3333333333333,48.01388688008228,297.7142857142857,37.809673743255516,303.14285714285717,37.53123241506238,306.6190476190476,43.30874760423834,115.0,139.0,121.0,164.0,43.0,62.0
2024-03-10,357,140,66,151,6,3,10,10,1,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,434,353.0,279.0,263.0,351.0,365.0,383.0,388.0,329.6666666666667,43.92417709341115,298.57142857142856,39.25921183984352,302.57142857142856,36.56546139505132,305.3809523809524,41.343048013512735,139.0,143.0,154.0,142.0,60.0,66.0
2024-03-11,272,115,39,118,0,3,11,11,0,0,0,0,0.0,1.0,1.0,6.123233995736766e-17,435,357.0,353.0,279.0,287.0,287.0,294.0,297.0,327.3333333333333,47.96179034745622,296.42857142857144,40.38917818284636,301.5,37.269806298644525,304.3333333333333,41.92055979269996,140.0,118.0,151.0,129.0,66.0,40.0
2024-03-12,265,96,50,119,1,3,11,12,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,436,272.0,357.0,353.0,279.0,292.0,282.0,286.0,298.0,51.21523210920756,294.42857142857144,41.72072683474064,299.57142857142856,38.47819419582279,303.5238095238095,42.533068367587866,115.0,115.0,118.0,119.0,39.0,45.0
2024-03-13,273,105,41,127,2,3,11,13,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,437,265.0,272.0,357.0,272.0,299.0,296.0,280.0,270.0,4.358898943540655,294.57142857142856,41.63274809913122,297.7142857142857,39.12982056108715,302.42857142857144,43.02972394586259,96.0,110.0,119.0,112.0,50.0,50.0
2024-03-14,272,92,47,133,3,3,11,14,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,438,273.0,265.0,272.0,263.0,276.0,283.0,309.0,270.0,4.358898943540655,295.85714285714283,40.621950434990886,297.42857142857144,39.314734536155434,301.9047619047619,43.34386318950439,105.0,105.0,127.0,126.0,41.0,32.0
2024-03-15,277,105,41,131,4,3,11,15,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,439,272.0,273.0,265.0,279.0,276.0,255.0,304.0,274.0,2.6457513110647115,295.57142857142856,40.76705018703684,297.5,39.27369446490995,302.95238095238096,42.409286943399756,92.0,115.0,133.0,121.0,47.0,43.0
2024-03-16,325,118,72,135,5,3,11,16,1,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,440,277.0,272.0,273.0,353.0,365.0,402.0,380.0,291.3333333333333,29.26317367158487,291.57142857142856,35.1845474740316,294.64285714285717,35.23243073964946,299.2857142857143,36.30722084812167,105.0,139.0,131.0,154.0,41.0,60.0
2024-03-17,364,131,78,155,6,3,11,17,1,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,441,325.0,277.0,272.0,357.0,351.0,365.0,383.0,322.0,43.57751713900197,292.57142857142856,37.3847435141536,295.57142857142856,36.96092382652131,299.23809523809524,36.21726765219143,118.0,140.0,135.0,151.0,72.0,66.0
2024-03-18,275,114,46,115,0,3,12,18,0,0,0,0,0.0,1.0,1.0,6.123233995736766e-17,442,364.0,325.0,277.0,272.0,287.0,287.0,294.0,321.3333333333333,44.61315202194688,293.0,37.125911885546124,294.7142857142857,37.312461460211935,298.6666666666667,36.513467834941785,131.0,115.0,155.0,118.0,78.0,39.0
2024-03-19,261,91,38,132,1,3,12,19,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,443,275.0,364.0,325.0,265.0,279.0,292.0,282.0,300.0,55.86591089385374,292.42857142857144,37.65570847763169,293.42857142857144,38.1952761592208,297.1904761904762,37.41205560727582,114.0,96.0,115.0,119.0,46.0,50.0
2024-03-20,269,114,45,110,2,3,12,20,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,444,261.0,275.0,364.0,273.0,272.0,299.0,296.0,268.3333333333333,7.023769168568433,291.85714285714283,38.02818503613944,293.2142857142857,38.33291128928389,295.76190476190476,37.908976195493175,91.0,105.0,132.0,127.0,38.0,41.0
2024-03-21,267,111,43,113,3,3,12,21,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,445,269.0,261.0,275.0,272.0,263.0,276.0,283.0,265.6666666666667,4.163331998932095,291.14285714285717,38.50726585736162,293.5,38.104613086364736,295.3333333333333,38.193367661589164,114.0,92.0,110.0,133.0,45.0,47.0
2024-03-22,276,97,53,126,4,3,12,22,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,446,267.0,269.0,261.0,277.0,279.0,276.0,255.0,270.6666666666667,4.725815626252594,291.0,38.57028216991251,293.2857142857143,38.20074218253781,295.3333333333333,38.193367661589164,111.0,105.0,113.0,131.0,43.0,41.0
2024-03-23,361,147,62,152,5,3,12,23,1,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,447,276.0,267.0,269.0,325.0,353.0,365.0,402.0,301.3333333333333,51.86842327788016,296.14285714285717,45.61589113247182,293.85714285714283,39.20921622989495,295.14285714285717,37.83686788607855,97.0,118.0,126.0,135.0,53.0,72.0
2024-03-24,371,164,71,136,6,3,12,24,1,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,448,361.0,276.0,267.0,364.0,357.0,351.0,365.0,336.0,52.20153254455289,297.14285714285717,47.393489607148084,294.85714285714283,41.07751985408391,296.0952380952381,39.527085349042224,147.0,131.0,152.0,155.0,62.0,78.0
2024-03-25,279,109,59,111,0,3,13,25,0,0,0,0,0.0,1.0,1.0,6.123233995736766e-17,449,371.0,361.0,276.0,275.0,272.0,287.0,287.0,337.0,50.47771785649599,297.7142857142857,47.105251956706034,295.35714285714283,40.81969197271426,295.7142857142857,39.657461917201374,164.0,114.0,136.0,115.0,71.0,46.0
2024-03-26,255,109,45,101,1,3,13,26,0,0,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,450,279.0,371.0,361.0,261.0,265.0,279.0,292.0,301.6666666666667,61.23180001709356,296.85714285714283,47.93199547772018,294.64285714285717,41.47400880784768,294.57142857142856,40.500088183325396,109.0,91.0,111.0,132.0,59.0,38.0
2024-03-27,282,110,37,135,2,3,13,27,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,451,255.0,279.0,371.0,269.0,273.0,272.0,299.0,272.0,14.798648586948683,298.7142857142857,46.913801401130954,295.2857142857143,41.181453203014925,295.04761904761904,40.27961791089397,109.0,114.0,101.0,110.0,45.0,45.0
2024-03-28,287,105,59,123,3,3,13,28,0,0,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,452,282.0,255.0,279.0,267.0,272.0,263.0,276.0,274.6666666666667,17.214335111567117,301.57142857142856,45.23957391067073,296.35714285714283,40.72158214936244,296.1904761904762,39.660583767285836,110.0,111.0,135.0,113.0,37.0,43.0
2024-03-29,276,116,49,111,4,3,13,29,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,453,287.0,282.0,255.0,276.0,277.0,279.0,276.0,281.6666666666667,5.507570547286186,301.57142857142856,45.23957391067073,296.2857142857143,40.75900763385591,296.04761904761904,39.73094032423108,105.0,97.0,123.0,126.0,59.0,53.0
2024-03-30,360,138,84,138,5,3,13,30,1,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,454,276.0,287.0,282.0,361.0,325.0,353.0,365.0,307.6666666666667,45.654499595695285,301.42857142857144,45.021687895417394,298.7857142857143,43.62811121183347,296.3809523809524,40.258509896015916,116.0,147.0,111.0,152.0,49.0,62.0
2024-03-31,57,23,13,21,6,3,13,31,1,0,0,0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,455,360.0,276.0,287.0,371.0,364.0,357.0,351.0,231.0,156.43209389380425,256.57142857142856,93.96959994746045,276.85714285714283,74.53430510417773,282.0952380952381,63.93661295525793,138.0,164.0,138.0,136.0,84.0,71.0
2024-04-01,334,126,70,138,0,4,14,1,0,0,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,456,57.0,360.0,276.0,279.0,275.0,272.0,287.0,250.33333333333334,167.93550349266033,264.42857142857144,98.35455783856223,281.07142857142856,76.0733090620381,285.04761904761904,64.87177829416734,23.0,109.0,21.0,111.0,13.0,59.0
2024-04-02,254,89,33,132,1,4,14,2,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,457,334.0,57.0,360.0,255.0,261.0,265.0,279.0,215.0,142.55875981503203,264.2857142857143,98.37125983693001,280.57142857142856,76.2382039155157,284.5238095238095,65.08580417235302,126.0,109.0,138.0,101.0,70.0,45.0
2024-04-03,238,87,34,117,2,4,14,3,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,458,254.0,334.0,57.0,282.0,269.0,273.0,272.0,275.3333333333333,51.43280405862904,258.0,98.45642013940336,278.35714285714283,77.04604731323614,282.85714285714283,65.83941502951367,89.0,110.0,132.0,135.0,33.0,37.0
2024-04-04,239,88,40,111,3,4,14,4,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,459,238.0,254.0,334.0,287.0,267.0,272.0,263.0,243.66666666666666,8.962886439832115,251.14285714285714,97.7691644835404,276.35714285714283,77.72397624617838,281.2857142857143,66.50198708094567,87.0,105.0,117.0,123.0,34.0,59.0
2024-04-05,240,82,51,107,4,4,14,5,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,460,239.0,238.0,254.0,276.0,276.0,277.0,279.0,239.0,0.9999999999965041,246.0,97.1888196587793,273.7857142857143,78.32985340255622,279.5238095238095,67.10858294407565,88.0,116.0,111.0,111.0,40.0,49.0
2024-04-06,361,138,69,154,5,4,14,6,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,461,240.0,239.0,238.0,360.0,361.0,325.0,353.0,280.0,70.14983962918228,246.14285714285714,97.3848526404881,273.7857142857143,78.32985340255622,281.23809523809524,68.76765574156542,82.0,138.0,107.0,138.0,51.0,84.0
2024-04-07,345,144,66,135,6,4,14,7,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,462,361.0,240.0,239.0,57.0,371.0,364.0,357.0,315.3333333333333,65.72924260428783,287.2857142857143,56.34925106190946,271.92857142857144,76.12486128390988,280.3333333333333,67.74166615409833,138.0,23.0,154.0,21.0,69.0,13.0
2024-04-08,242,93,29,120,0,4,15,8,0,0,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,463,345.0,361.0,240.0,334.0,279.0,275.0,272.0,316.0,64.58327956987006,274.14285714285717,54.330557919181615,269.2857142857143,76.50181352443539,278.76190476190476,68.25240271368072,144.0,126.0,135.0,138.0,66.0,70.0
2024-04-09,258,101,37,120,1,4,15,9,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,464,242.0,345.0,361.0,254.0,255.0,261.0,265.0,281.6666666666667,55.4286327932895,274.7142857142857,54.10395637324611,269.5,76.46291207557384,278.6190476190476,68.29456507693416,93.0,89.0,120.0,132.0,29.0,33.0
2024-04-10,260,87,46,127,2,4,15,10,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,465,258.0,242.0,345.0,238.0,282.0,269.0,273.0,253.33333333333334,9.865765724632304,277.85714285714283,52.22205336007841,267.92857142857144,76.41230698873495,278.1904761904762,68.38612362725263,101.0,87.0,120.0,117.0,37.0,34.0
2024-04-11,261,107,34,120,3,4,15,11,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,466,260.0,258.0,242.0,239.0,287.0,267.0,272.0,259.6666666666667,1.52752523165068,281.0,50.113205179207505,266.07142857142856,76.22887024835586,277.9047619047619,68.44772075234098,87.0,88.0,127.0,111.0,46.0,40.0
2024-04-12,268,94,53,121,4,4,15,12,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,467,261.0,260.0,258.0,240.0,276.0,276.0,277.0,263.0,4.358898943540227,285.0,47.33568069296859,265.5,76.17868670233375,277.5238095238095,68.4811061882172,107.0,82.0,120.0,107.0,34.0,51.0
2024-04-13,343,129,74,140,5,4,15,13,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,468,268.0,261.0,260.0,361.0,360.0,361.0,325.0,290.6666666666667,45.45693933090226,282.42857142857144,42.789629362176015,264.2857142857143,74.67718070924566,276.6666666666667,67.48950535700575,94.0,138.0,121.0,154.0,53.0,69.0
2024-04-14,340,127,65,148,6,4,15,14,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,469,343.0,268.0,261.0,345.0,57.0,371.0,364.0,317.0,42.46174749112423,281.7142857142857,41.59613077244217,284.5,47.66993892300573,275.1904761904762,65.63658967955205,129.0,144.0,140.0,135.0,74.0,66.0
2024-04-15,274,95,56,123,0,4,16,15,0,0,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,470,340.0,343.0,268.0,242.0,334.0,279.0,275.0,319.0,38.999999999999936,286.2857142857143,38.11698783882027,280.2142857142857,45.52628753964983,274.95238095238096,65.63114823807055,127.0,93.0,148.0,120.0,65.0,29.0
2024-04-16,259,88,35,136,1,4,16,16,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,471,274.0,340.0,343.0,258.0,254.0,255.0,261.0,291.0,43.09292285283043,286.42857142857144,37.994987138029906,280.57142857142856,45.32398632362068,275.14285714285717,65.57612806066355,95.0,101.0,123.0,120.0,56.0,37.0
2024-04-17,265,84,49,132,2,4,16,17,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,472,259.0,274.0,340.0,260.0,238.0,282.0,269.0,266.0,7.549834435270403,287.14285714285717,37.45854851890108,282.5,43.92607426119501,274.3333333333333,65.59217432997099,88.0,87.0,136.0,127.0,35.0,46.0
2024-04-18,275,101,48,126,3,4,16,18,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,473,265.0,259.0,274.0,261.0,239.0,287.0,267.0,266.3333333333333,8.082903768654445,289.14285714285717,36.18207922636377,285.07142857142856,42.20365329741457,273.76190476190476,65.5285470324991,84.0,107.0,132.0,120.0,49.0,34.0
2024-04-19,254,101,36,117,4,4,16,19,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,474,275.0,265.0,259.0,268.0,240.0,276.0,276.0,264.6666666666667,10.503967504392255,287.14285714285717,37.89207732243685,286.07142857142856,41.20766225559815,272.7142857142857,65.6666908387674,101.0,94.0,126.0,121.0,48.0,53.0
2024-04-20,362,139,66,157,5,4,16,20,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,475,254.0,275.0,265.0,343.0,361.0,360.0,361.0,297.0,57.262553208881585,289.85714285714283,42.908540608401765,286.14285714285717,41.3481599308887,272.8095238095238,65.80092632145748,101.0,129.0,117.0,140.0,36.0,74.0
2024-04-21,332,125,59,148,6,4,16,21,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,476,362.0,254.0,275.0,340.0,345.0,57.0,371.0,316.0,55.74943945906537,288.7142857142857,41.43152698816972,285.2142857142857,40.050311765671594,285.9047619047619,44.678747477860895,139.0,127.0,157.0,148.0,66.0,65.0
2024-04-22,283,108,45,130,0,4,17,22,0,0,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,477,332.0,362.0,254.0,274.0,242.0,334.0,279.0,325.6666666666667,39.87898360456707,290.0,41.03656905736646,288.14285714285717,38.09877272979412,283.4761904761905,43.29852081494109,125.0,95.0,148.0,123.0,59.0,56.0
2024-04-23,260,108,47,105,1,4,17,23,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,478,283.0,332.0,362.0,259.0,258.0,254.0,255.0,291.6666666666667,36.774085078127094,290.14285714285717,40.91221729275413,288.2857142857143,37.98061969646485,283.76190476190476,43.113692444401686,108.0,88.0,130.0,136.0,45.0,35.0
2024-04-24,263,111,34,118,2,4,17,24,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,479,260.0,283.0,332.0,265.0,260.0,238.0,282.0,268.6666666666667,12.503332889007254,289.85714285714283,41.12350735458813,288.5,37.81686640396591,284.95238095238096,42.120631750338255,108.0,84.0,105.0,132.0,47.0,49.0
2024-04-25,257,99,40,118,3,4,17,25,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,480,263.0,260.0,283.0,275.0,261.0,239.0,287.0,260.0,2.9999999999995546,287.2857142857143,42.73840694938732,288.2142857142857,38.05497758088079,285.8095238095238,41.31418527288042,111.0,101.0,118.0,126.0,34.0,48.0
2024-04-26,262,91,45,126,4,4,17,26,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,481,257.0,263.0,260.0,254.0,268.0,240.0,276.0,260.6666666666667,3.2145502536638997,288.42857142857144,41.796559439173805,287.7857142857143,38.3329112892839,286.85714285714283,40.36246488296469,99.0,101.0,118.0,117.0,40.0,36.0
